id,screen_name,followers_count,score
877807935493033984,binance,8883211,-1
3240197969,Scieducation1,3256,4
1499430899842174977,TheHiddenVal,3251,1
904671781243543552,Breaking24_7,3884,5
959060456,ThatsJournal,35851,2
17212758,PSUdotcom,46459,2
998151526509088768,coinscreed,8506,0
1364192772127813632,mis_angle,303888,0
28670713,senseidai,8289,0
18954425,LeeHillerLondon,29663,0
14314862,shanebrighton,9282,1
1263383157329367040,MBFansCampaign,3209,1
803799504,SAPhightech,12757,1
1203682277764546563,Akramul69188850,3539,1
928930602,BoltzmannBooty,11571,-1
12804862,mises,152874,1
86751291,aliterative,25007,-2
872208946139934720,BuckyBuck2001,3393,1
258071605,ZacutoFi,6913,2
33621469,SteveMatthews12,9616,1
3181372676,NewsBytesApp,26094,1
14114254,skooks,12680,-1
1465216173612871681,truflation,3539,1
1134066586363551749,PatrickBatelink,3626,1
1347872253732646919,LMalezai,2701,1
250476801,twilightzonenow,2504,1
37723353,DKThomp,164222,3
325016010,MaxAMaxim,10146,4
727088844,MichaelRStrain,16052,1
295606394,DivyaTalwar1,2766,1
171013797,Jason_MVM,3929,1
22322768,JanisSharp,16917,2
2777522400,mrbigg450,2597,0
21114659,ForeignAffairs,844597,1
2306619133,lovelydays_,13388,-1
245710414,usv1980,13478,1
599065130,ReutersChina,760979,1
153132339,xvillalba1,5086,1
435266378,TSLAFanMtl,10259,1
1510858799065800704,ProlificSolns,5223,1
4783908618,InclusivePeace,3038,1
2611502351,CroftHelima,10379,1
147229007,omarilyas,28102,1
785944424102572032,califnative4,2548,-4
344435196,MarieVolland1,4472,-1
1286533746112565256,Tendurag,4266,1
16785032,WMAR2News,35269,1
3240175077,andcouldheplay7,5987,1
1878850920,AgendaGeorgia,5520,1
989190159685029888,danielhoffmanDC,13705,1
2312262702,IndiaHistorypic,1141401,1
139045329,SDL40,4634,1
941404403558256640,MilindGautam00,4849,1
817010195389943808,miral_desai211,3076,1
3377137053,KevinASchofield,50013,2
50498002,dashingclaire,3149,1
345110600,tify330,17659,1
414451708,lizpatterson53,4465,3
39344374,DonaldJTrumpJr,8277168,-1
410399203,TroyFauber,5452,-1
955910644720635904,GrsyCheesebrger,5934,1
1095391557602164736,MarthaJWilley1,2960,1
2237583564,RobertAlanWard,15672,1
994267025500528651,JonesRiquelme,7201,-1
967186862904311808,GuelfiJohn,10347,-1
1267415205677588480,nstark1959,3575,-1
43930789,constitutionmd,5294,1
1346832930216226816,AmEntropy,4791,-1
825475951198887937,GrandmaRanger,5084,-1
2159907348,Smilan317,56150,2
1536330835,Raycspike,8510,1
796899745889402880,MBOKSR_MAGA,34749,1
862285638690910210,DonGone5,4473,-1
1195751861422370816,AguirianoMario,6717,1
845824702954246144,carol_33410,5299,0
123618703,jamescando,2618,-1
941607168,yoli_nkomana,3093,1
33913156,notcapnamerica,76514,-1
1020940986946596864,ThomasResister,3041,1
2956836471,LGalloway77,9418,3
565080142,JoelleNemecek,2554,1
916940572048293889,namoArunima,10028,1
1539564943,suekhi,26607,1
2375220529,SW7018,6615,1
953158853088219136,_INPST,5338,1
22839036,TheSAnews,39178,1
35729673,rleas,4141,1
1370640976482607104,DeeMadi54819377,2589,2
509135469,JasBJP,8761,-1
749035609092681728,RemainResistant,3948,1
157127088,Oven_Secret,4571,1
576336658,jamie_woodcock,5521,1
1161269334188183553,DemsKeys,9489,1
419238022,Tildys,7767,1
1159263061531877376,AnTuisealGinid1,3558,-1
883545354,keeissner,3668,0
1405556290684952578,abuelaofanarchy,2652,1
822944718216724481,Lesstraveledby2,4526,2
109909279,anelsona,12571,1
14804672,DivaKnevil,2678,2
714017211808133120,RealSospeter,12258,1
1020318516233293825,RandalMwinzi,18366,1
15745368,marcorubio,4397902,3
18786099,Nvania,2731,-1
806484098483126272,RealAleFinder,3332,3
219401992,DennisStemmle,3776,2
734749661999812609,centremmy01,7544,-1
65014931,billbirtles,41330,2
137466464,feliciasonmez,101570,1
1053234973996658693,CAFwomen,45206,1
932745269405417474,saylookma,3852,1
21177254,rockchalktalk,9269,1
1194229521521815557,Aurel_clive,6476,1
1501854967673409540,GutterGangster,21508,-1
16073596,GarthGodsman,3731,1
172914028,ShaunCarter70,3843,1
1013552026117173249,AngelicArtistG,3141,1
7418742,mjf,4087,1
753256486613217280,WeRThe48Percent,3486,1
1362795199,CourierBoyUK,3719,1
1088722789849276416,photomikeyhere,7415,1
940941774,PureChes,11107,1
22613477,julianchenery,2827,1
91543826,rustymar1,5042,1
2185143291,slim_douglas,5569,1
376728505,PBlockTom,3285,2
1212371718213267456,simunch1,2665,1
1245974226,BarumDean,5745,-1
1356271740,ShirleyKermer,3499,1
61869698,danielrembrandt,6051,1
360155924,janfromdevon,3191,1
1227346800526417922,foxycuddels,43191,1
283616655,Ryan_Browne_,9977,1
1458173417845399566,roguefoxguild,6380,-1
28986749,malonechain,6398,-1
59716459,andywoodhq,16623,-1
1149349052984758274,TheDalesReport,3288,1
72928001,Briefingcom,31687,1
44364619,RyanSmithFLA,23185,1
443369826,three_cube,111013,3
38155971,engpravda,23081,5
918112383628963841,DS_Analytics,4859,1
3087199079,Promo_NFTs_,5418,4
2930156653,WorldTrendsInfo,31854,0
17836117,ICN_UK,3555,1
1465152583157358595,HardyChamberla1,5249,1
606253462,Hinshelwood_S,3274,1
1443578306524184583,PolyPowerNFT,5506,1
1028019548,Sumita327,26472,1
2721371792,ManvendraPandav,10466,1
706646642,EmbassyofRussia,101834,2
1279063717,lemicheleyoung,29222,2
27462910,247LovingLife,11764,-1
1350575360,greatstuffuneed,4601,5
1218904585273860098,BigBoySmoker1,2704,1
1458951113953136641,FoxyLove_XX,7518,1
2386190186,babeshowwebsite,21499,1
719989637,LyndaLeighPage,7179,1
387261024,DaleSRogers,7111,0
1104758124,artyny59,11674,2
773703652758450176,DarrenTheWriter,4631,1
839854176762904577,Ivyloganauthor,10039,1
1360823960301047815,StacyNi90756287,11334,3
1087166496957186049,1BrookAllen,7238,2
450474254,Bijan_Cyrus,4881,-2
3958302737,Sari_Friends,42232,-2
18359336,KariJoys,151226,2
28193730,Booutique,11976,1
1494012909684502535,whaleloungexyz,7508,1
1010353198899462144,mr09873643,11744,2
1472457638772236289,FTMAngela,3865,-2
536156842,art_lover_09,9856,1
1024881823,nft_rffls,21015,-1
1512866880662429724,nftrobor,3330,5
1430487861501992966,batchin1999,6235,1
1452480311405727751,dexscreener,26079,3
139510060,coinminerss,2747,1
737648140539551745,insurtechforum,21567,1
633757427,EntMagazineME,187799,1
843503016,JonGlasco,2721,1
1480302566462398467,theproxy555,5202,4
16644176,kwingerei,2889,1
2456429796,xxxJAVFun,12685,0
1130334855731056641,connor_x_tiff22,29861,-1
860116444239081473,Lust_N_Desires,355690,-1
841933981809545217,dipakhaldar02,11088,-1
3437769519,GLEIF,9035,1
888397759040147456,Bhdblo,3574,-1
1213219563623440384,ShabnamHamseda,2555,1
49219756,rouhanim,9270,1
1448489782397468676,MrCryp20,3201,1
1311325282113146880,CityDaoBSC,5246,-2
233467047,the_yellow_fall,4155,4
4327127414,santiagomayer_,146434,-1
62839037,meantomyself,16996,1
75595790,CharleysMissing,4725,0
211958786,BAM_FI,19925,2
269852626,NancyGrace,414837,1
1296585213498339328,CrimeAgainPod,3270,1
1108388301646544898,TowelieTrades,2507,-1
469194846,TwitchyTeam,223587,-8
55517347,gwiafe,8533,1
1403612170223558656,akohoneyy,2516,1
782436419235094528,susankilfoy,6426,1
15302774,davidharsanyi,71695,1
76641278,Terry_Jim,3029,1
3171712086,RahulGandhi,20664153,3
1192416084646752256,MulatoNaga,4006,-1
101756475,scottbcomedyuk,6848,-1
20336988,Briannaehley,8311,1
1508421139248336902,Brianofbrexit,2589,1
51575890,janemorrice,4049,1
32402413,randymulyanto,3408,1
325153502,OhNy_,4295,1
846391998,Dr_M_Davis,9673,0
1006191138645032963,c3convertase,3299,-1
151930383,GordonGChang,178970,3
144254673,vdstaff58,5808,1
735794046396977153,eveforamerica,69739,1
22279004,MurfAD,5195,3
760219896680583169,HamdiRifaiJD,5127,1
761220764490199040,RichFrontiers,3434,1
36264361,Fox35Amy,30337,1
265814274,siddarthpaim,34563,1
727316106843574272,BagalueSunab,3641,2
4162831095,RwandaInZambia,3587,1
1002323377,TonyBertuca,4277,1
1221462414744596483,RpsAgainstTrump,219563,1
827934520112472065,BoycottUtah,38009,-1
2170696887,xobxgirl,3473,-1
12661382,projectslay,2727,1
1212806053907185664,TheLeoTerrell,1109856,2
39252619,revrusty,2833,1
44472615,BostonParents,3563,1
3096720179,BF_MiddleEast,2758,-1
768435352310874112,BF_VIE,6750,-1
244491521,shannonthebull,2520,0
1576646882,BeeepBeeep33,16694,-2
59494621,Ellenleigh3,4611,-1
233213435,ShadowDogDesign,43046,1
3154858995,ckwlpn,4449,3
150455590,sawerapasha,209094,1
1188174342489702400,akshat_shahh,3385,-1
1428645235299655682,mariyam_hun_yar,10860,1
317282795,castudycafe,4147,1
47582596,mysarkarinaukri,6957,1
776799142983020546,sadia_habeeb,3149,0
14985578,Nas_k27,53091,2
874662596888076288,nhsrcl,23889,-1
1084705348781555713,RailPostIN,5985,-1
865161497420365824,vivopakistan,39362,-1
1036816881347219457,NorthBelle4,4907,1
3406938525,thebradfordfile,438314,-1
776870547032506368,DelrayAvener,4129,-1
1419813068658282497,stormborn1966,2589,1
707938453,JeaniefaetroonJ,2821,-1
547701351,Bryan_K1,5671,-1
878291073226993664,Geoff_McGivern,6184,1
1119908569263030273,JohnRad15,2733,1
1347009372203798529,C1Censored,11192,1
115624161,YahooSG,335559,0
15138137,wuky,8196,1
316930595,GNCordova,18614,1
1104977631026597888,BengaliTigger,2930,1
785311203878985728,sandrafornow,6860,1
823663695037337600,reversedimages1,4447,0
221442419,OSSBAoklahoma,6285,1
1430264960475615235,Togetherdec,56060,1
27404490,malaymail,283476,1
15881875,NursingTimes,145023,1
1227571489,BurdettTrust,6935,1
20844350,ChapelFM,3562,1
772902210204233733,DailyPolitik,6259,1
797869913587220485,ThomasvargINC,4005,1
57377411,PaulCoxComedy,2513,1
34908698,SABreakingNews,901196,1
552842384,abdullah_0mar,67701,0
324843866,vikramsarin,8083,-1
127547640,lowrad57,5805,2
1428841088282996736,treb4trump,5414,-1
1319654402966364166,insightfactor,81911,1
1503472017412034562,Jikkyleaks,20123,0
1428996840041615361,mdccclxx,7949,1
1438475514629459968,SimonMontanaXXX,86124,1
351058784,lizl_genealogy,3178,1
1390367212922408962,metafluence,119310,1
297100174,anneapplebaum,516120,18
2149915710,BillHutt1,15673,1
1292492262476337154,Tyler_462,5765,-1
1267427155044163586,suisei_virus,4068,-1
1027741884,FaajiFMLagos,19264,3
15382667,DianneG,29898,1
27121574,MissyBuchanan,4598,1
18804730,TracyBrower108,9582,1
1401900631246397444,RdScouting,6316,2
310548603,Rik_FIair,11038,1
252976488,DameEmpress,3694,2
158139415,faketitojohnsON,2787,1
2312989742,Bruceneeds2know,3872,2
1573800344,CaraMia200,7809,8
788532504626012160,bkbaguley,6479,1
1363559222,Gicherengo,10962,-1
78787098,AngelaKorras,3454,2
12237542,friede,6834,1
2954019615,LeetStephenleet,2794,1
961605585958588417,matthewwright34,2511,1
23469474,_paigej0rdan,3444,-1
244857655,hellothisisivan,4220,-1
196117813,jamesdoleman,41631,1
1197545653150404608,KingAlf69,2761,1
2891872467,Burnslade,2879,1
37891566,StopCityAirport,3730,1
15082486,PaulbernalUK,51592,1
1271787274745925637,Laurence_in_EU,11797,1
709292729,jenwah24,4171,2
2737961502,beith123,3496,1
868112495713685504,MarkVipond,5289,3
951260786046926848,CryptoSoltan,9213,-1
4689582787,imayanktiwari,7719,1
1222577855307157505,anderson_ninna,27693,0
1353384573435056128,rovercrc,217406,0
900369386715979776,DataVault_UK,5442,1
1434742281068630016,RUNAPE88,2933,0
82987706,NFTsRank,6930,1
1496826189654241280,Svidomi_En,3340,2
745284049,mahiru1024,3920,-1
1059910799458754561,crypto__mak,12037,1
1367404018818035712,Terra_Land,25211,1
1382612944001900545,StarTerra_io,123619,1
866766758203576320,everrisewatcher,2829,-12
343363696,Blay___,2657,-1
988858824890044416,bcsn_official,3226,7
1514130422313086976,helloart_HTT,4922,1
106611725,ChanchaiYupanan,5651,0
1452788624924332035,BoodlesClubNFT,4018,1
1381516639519264771,RM_Strike_NFT,23974,1
1309762062,simon_rosenberg,2700,1
2325704833,pierrepinna,56512,1
976166899,FANTASTICRADIOO,5803,1
1118057594281758720,buy1_best,7717,1
703532922146521088,srnorganics1,4014,-1
90715930,NFTsAlliance,7134,1
963247137122332672,HecksTreasures,3653,1
392142875,KayeMenner,28204,1
850537199938420736,flirtyfitblonde,14498,-3
1488245288099893254,thatcrzredhead1,18220,-1
2708101094,TimJ4Him,12875,-1
867117034089435136,vicky_whedbee,21626,2
519568814,CarolineJames12,6741,-1
197445573,adrienneauthor,7027,-1
1193861496582725632,IndianBackchod,4598,1
1467435094000369666,ryanpointon1,9290,1
1436351545457582085,YOMMATOOD7,4842,-1
552106282,Lil_Nerd_Face,3697,-3
2361119438,EUeic,46965,1
8062702,grjenkin,8884,0
1481672411087052803,leonardnftpage,30704,9
606347106,CLHNews,5832,2
776101315567026177,FoodmfgUK,4729,1
3246194093,maycontaingirl,37352,1
1269070500082450437,ResisterNell,9013,0
188264868,Indian_Retailer,4068,1
66300244,shiorikawana,11817,-1
713325433006063616,analyticsinme,9990,-5
88552210,mzteachuh,10270,1
227843713,BTJ7,3103,1
18265774,nan4tjn,3826,1
839848894670356480,news_type_c,7885,1
780585863285616641,Jeharrislaw,4501,1
742371740832137216,reactionlife,29609,-1
1428411676206972936,ChihuahuaChain,23072,1
2440586125,SlashWilko,5761,1
1332430090710315009,CSPICenterOrg,4540,1
262268547,HKS_BizGov,2880,1
2365586707,GNOpinion,8331,1
16472802,TomAdler,3090,1
888492016010764288,fordmb1,37206,1
284691665,DonteLamonte,2881,2
4616597712,93A4Jules,6685,1
10774652,theblaze,776127,0
422307981,txsmacky,3706,1
262641807,reach2ratan,28694,5
424472952,CharlesTPowell,19625,1
569379679,CNSFordhamLaw,9676,1
160726477,MSpicuzzaMJS,20939,1
15108530,ReutersUS,120682,2
435798473,martinpollard21,3055,1
180427697,BindmansLLP,12172,1
17525510,KVOA,84701,1
18999261,FOX10Phoenix,332305,1
1299886183544172547,WilliamWidding,19874,1
98799275,goldisez,65078,-1
1399035633138651141,Alberto_Silva6,4055,-1
1069999272291123201,sanchristobal3,33719,2
61524459,gonzalowinter,201940,-1
255921179,MartinDoyleIT,20433,-1
19438505,john_self,16748,-1
251983774,DJJudd,33451,1
18960600,JamesonFleming,4132,1
14247059,ChrisAriens,3584,1
376795126,ZiaWeise,13736,1
614259648,Loukas_RS,6910,1
1497890039266779138,truth_about_war,11269,3
2350208539,USISC1,21534,1
143388401,DarshanaJardosh,141010,1
3279525386,drmpune,14746,1
874964065,RichardRossow,28226,2
1829301998,EnglishFars,40132,1
2612192102,maleehaomarkh,3401,1
2650464768,TOIAlerts,30583,1
591666920,beingvikas90,21251,1
794235164973039616,omegakimtaehy,4237,-1
1196297083478663171,DIPR_Leh,9945,1
844584174,olga_byer,10140,-2
572847712,tommygun083,4214,0
38271276,mtaibbi,641363,1
31376377,tri26,4241,2
962036133273026560,WileELiberal,18263,1
48747229,suekrek,6712,-2
406525423,neilpX,14446,-1
836718793145610240,zcrgrl_Resist,2505,1
832264788,PiaPinachiodo,2633,1
879147821915615233,duty2warn,257168,0
258329912,Aunty__Em,2600,0
713118204453851138,MaryPatFlynn1,12726,2
15391466,paladine,6968,2
120720108,Bill_Esterson,39091,0
826382447885574144,brexit_sham,82087,2
19287584,therightarticle,16516,1
16683666,spectator,237198,1
280955681,eurotopics_en,4428,1
17437733,jchyip,6759,-2
971876370073600001,steamyporkbuns,3297,-1
39961247,tishasaroyan,6021,2
1345883634046279681,RepMondaire,21798,2
1337687737407705089,drzakiranaik,18413,1
1217463828570681345,sara_saranabs,5384,1
53640157,epw_in,84823,1
1235615817192046593,uncertaingirlll,4425,1
517997193,PercievedLogic,9143,2
272310539,FLEXIN3X,3720,-1
17150156,LeftForum,13194,1
1466909927729999874,BadWWIITakes,13016,1
1030517469935529984,spiritedlinda1,4686,-2
481499244,LydisDeckers,3142,-1
1261035996747104264,CypertRobyn,6891,-1
42912883,LegalBuds,23516,-1
15222806,NYTMetro,148297,1
20239972,CheshireLive,69262,-1
87899852,TravelPulse,90060,1
823998756655861760,LivesKuato,4090,-1
1240548671734681605,RanuSha50,58825,1
1968436734,GhanaPresidency,321695,0
444449581,Pinto_Clarks,16033,1
1425679045,Alichat66,9413,-1
50117879,timmyvoe,5486,-2
1028936041,bra_louis,4005,1
19848776,libraryluna,3485,1
2427458334,0862KeishaMarie,2600,1
3227070693,l_ronaldson,6021,1
13049362,Complex,2575595,1
15879633,jadedcreative,61481,1
19669366,bozzione,2664,-2
1153041961076629509,Hobi_Sunshine00,6870,1
889218314177658881,MissesBun,7181,-1
231497466,robjeffecology,14971,1
3310671604,r1tch2e,4288,1
24749214,LisaEvers,27500,1
845296190061268993,HipHopImm0rtal,2901,1
1309086170836602882,PrincessBratt85,3257,-2
2688654811,GOT7_Colombia,3646,1
711102953885597697,lovebammi97,2870,1
77577780,anthonyVslater,147328,1
1332656455,julijays,8506,1
119694430,tongshott,2532,1
999544213652979712,bammey29,14021,1
16820073,newsradionw,33487,1
2579979278,oldlillipilli,3266,-1
125486974,lenoretaylor,160691,1
24248058,YoshikoD,2606,1
1274997675402788864,JudyLee81046752,2540,5
700903452,OnlyInBOS,588011,1
1196953104370978816,annaclarity1,2641,0
1475541918977167360,CloN_Wrld1,7017,-2
1459263930,AmericanTwinks,217014,4
1261538520709111809,USATwinks,25705,9
818152310,Mike_L_Bailey,2631,1
257276137,Bloss55,4155,-2
623692427,NorthDorset4Eur,4331,1
790287205,guse_guse,17619,2
19644592,campbellclaret,811689,2
733908456348868608,ProudGranny24,3310,2
19199288,AnthonyHorowitz,84504,1
25715369,CBn007,6499,1
892125759963312128,TLDRNewsUK,41059,2
46121931,malsimons,3012,1
22352061,Annaisaac,19433,1
2255251278,Rebeccasmt,9311,1
3437695749,ValerieAstles,6633,2
21108465,Florenceofarabi,3746,4
303122570,carolehope2,4205,-2
747349420983754752,curiocat13,5924,2
2987298629,Al_ameen_Yabo,95503,1
1337841583471927296,mss__sparklisia,3103,1
506054877,fredericknuetei,7481,4
1424890475123666945,VentiSwap_,21052,-1
248395196,BL4Z3D247,3249,-1
326139135,NicoletteGlazer,23620,1
1411153087142809603,henokcrypto,47505,1
1372148698872877058,CryptoKindie,6530,1
93608509,MarketMobsterUK,37312,1
1426692219168231424,TheSilverShiba,3004,1
3131243261,sallyeaves,129767,4
16060248,baski_LA,29002,4
780839403501432832,Neurons_AI,3221,2
1458072105342300169,peecoinapp,4490,1
818295162740834305,davegreenidge57,13336,1
1246195619334676481,MuluGebreyesus1,3498,2
3422218377,larry_moyo,79448,1
36553959,MikeZeigle,3589,8
2836703082,bigtickHK,33328,1
1173780582414848002,EPLChile,3395,-1
1036825933720768513,Tap_Fintech,5637,1
38067607,MR_NEOLEMAHC,10372,1
1264433760,Eli_Krumova,18500,2
940832638490894336,BlkHwk0ps,3055,6
42627979,StanleyEpstein,5001,5
2312319206,Moomettes,5004,1
772361408956731392,Manifattura40,5958,3
1346659121529962496,AkavaTech,15176,1
1095270342,martisanne,9425,-2
145703465,canisgallicus,2883,1
1350303322310324224,MommyFixation,59055,-1
862706003757875200,Jr71718443,9805,-1
985213649655562241,lexie_public,3672,2
1383842701469118470,Milfslover7,13724,-1
2783066280,RaelleLogan1,43170,5
1355638445041987585,GavinGeddes7,12680,2
858095715175845888,KessilyLewel,5009,1
1880879041,alicerauthor,8135,3
1237693659136606209,OkNotACult,5681,-1
111214559,BritonandDane,22813,2
1029715067514880001,vlady_elena,18630,-1
1497528152926547968,NegusX9,3174,1
932781109292568576,kanokamarket,4375,1
1463577703802626053,Genesis_WL,17290,-1
1523340440639971329,WorldStepAnn,6285,1
1124077329855197186,CryptolabMobile,4630,0
169670184,rk70534,16936,1
3232584426,uniindianews,4785,0
1205976686,FawaShah,5882,1
363612839,GeekOnTheLoose,8345,1
1119277376108683264,ClankApp,13590,-1
355262569,burke_ec,2576,1
65616732,tanelsonaus,2915,1
3377188983,TruePublica,3489,2
1379290446464221187,Arrow19Broad,4817,-1
1484891538345840648,NftPromotype,8200,2
1465146068975472646,AndyVeblen,7481,-1
263129271,barrybutler9,60371,2
172859543,Freshguy88,4045,1
1513044259,XONEHQ,23393,2
57871322,bobwelcome,4093,1
236770150,poandpo,3478,68
1399081212291866625,CoinDiscoveryy,24728,1
373452675,digitfyi,8465,1
1391842526106161157,ShrimpzFN,2819,-2
48973196,mysouthend,8179,0
179932411,hunleyeric,13106,1
773323924390096896,blondebusty44h,3426,-1
1934255227,BustyParadise,48206,-2
4844039592,promo4cums,10043,-2
2712439603,CFNM_BE,5246,-1
2345872214,JodiKoberinski,7559,1
1389446942,OrendaBooks,26516,1
1134145870600069122,MadameTour,3092,1
395635913,Pyxisportal,2694,-1
180748385,orfonline,112274,3
512202617,EliyWillis,5095,-1
1090579343569571840,ImagesByFresh,12791,1
21947445,Arwenstar,57582,0
3816665602,techpearce2,25680,2
877800655477501952,techpearce4,3001,1
2233495160,BCReality,4465,1
455215711,thedelamichel,4116,2
1142708386259243008,PrinceHag_,3915,1
28528172,cnbcipr,11509,1
1140595902,ezele_nick,6709,1
